,date,text,index,label,score,source,prob_1,prob_2,prob_3,topic_id,topic_name
28,2022-02-24 07:54:12,"На Азовском море в Мариуполе пока все тихо. Слышны звуки разрывов, но где-то далеко за городом.",23602,negative,-0.4540575593709945,Ukraine24,0.6565709710121155,0.6449305415153503,0.2025134116411209,-1,-1_россии_украины_украине_украина
29,2022-02-24 07:54:21,Сбит российский самолет украинской системой ПВО – Reuters.  Вооруженные Силы Украины держат оборону в воздухе !,23603,negative,-0.8937480468302965,Ukraine24,0.9165077805519104,0.8023794889450073,0.0227597337216138,-1,-1_россии_украины_украине_украина
30,2022-02-24 08:05:10,"Села Городище и Меловое в Луганской области захвачены российскими войсками , – МВД Украины.",23604,neutral,-0.3500180803239345,Ukraine24,0.372762531042099,0.9802404046058656,0.0227444507181644,-1,-1_россии_украины_украине_украина
31,2022-02-24 08:05:16,️В зоне ООС сбили 5 российских самолетов и вертолет,23605,neutral,-0.2655532732605934,Ukraine24,0.3518753945827484,0.9317647218704224,0.086322121322155,8,8_минобороны_вертолет_воздушных_самолета
32,2022-02-24 08:10:46,️️️Во всей Украине введено военное положение,23606,neutral,-0.1078207865357399,Ukraine24,0.2299497425556183,0.9302604794502258,0.1221289560198783,-1,-1_россии_украины_украине_украина
33,2022-02-24 08:17:22,️ Обращение мэра Киева Кличко к жителям столицы,23607,neutral,-0.40155715867877,Ukraine24,0.4178222715854645,0.9806296229362488,0.0162651129066944,-1,-1_россии_украины_украине_украина
34,2022-02-24 08:17:35,️ Киевский метрополитен пропускает всех бесплатно . Станции метро также используются как бомбоубежища.,23608,neutral,0.3031065091490745,Ukraine24,0.0552183762192726,0.942588210105896,0.3583248853683471,62,62_метро_поезда_станции_укрзализныця
35,2022-02-24 08:20:57,️ В ГСЧС Украины сообщают об обстрелах во Львовской области .,23609,neutral,-0.3407287001609802,Ukraine24,0.3659339249134063,0.9733625650405884,0.0252052247524261,-1,-1_россии_украины_украине_украина
36,2022-02-24 08:23:18,️ Штаб ООС: в районе Счастья Луганской области подбиты два танка и несколько грузовиков. Наши держат оборону!,23610,negative,-0.8727233149111271,Ukraine24,0.9087416529655457,0.7398123741149902,0.0360183380544185,-1,-1_россии_украины_украине_украина
37,2022-02-24 08:25:37,"ВАЖНО! Без паники!..Не распространяйте непроверенную информацию!..Уже начали появляться сообщения, цель которых напугать и спровоцировать панику. Доверяйте только проверенным источникам...Мы собираем сводку с официальных (!!) источников информации. Публикуем только то, во что верим на 100%. Работаем всей командой на информационном фронте!",23611,neutral,-0.0416654720902442,Ukraine24,0.1399034410715103,0.969096839427948,0.098237968981266,-1,-1_россии_украины_украине_украина
38,2022-02-24 08:28:20,"Президент Украины Владимир Зеленский созвонился с Байденом, Джонсоном и другими мировыми лидерами. ""Призываю немедленно остановить Путина"", – заявил он.",23612,neutral,-0.126682873815298,Ukraine24,0.1537666767835617,0.9910556077957152,0.0270838029682636,-1,-1_россии_украины_украине_украина
39,2022-02-24 08:31:10,"Последствия удара по военному аэродрому ""Кульбакино"" в Николаеве",23613,neutral,-0.1402918696403503,Ukraine24,0.1804731488227844,0.982704222202301,0.040181279182434,-1,-1_россии_украины_украине_украина
40,2022-02-24 08:31:30,"Президент Турции Эрдоган созывает экстренное заседание по безопасности, пишет газета Sabah.",23614,neutral,-0.0626796409487724,Ukraine24,0.0958753898739814,0.992211103439331,0.033195748925209,-1,-1_россии_украины_украине_украина
41,2022-02-24 08:33:53,Ракетная атака России на аэропорт Ивана-Франковска.,23615,negative,-0.905378729570657,Ukraine24,0.9121572971343994,0.9252007007598876,0.0067785675637423,-1,-1_россии_украины_украине_украина
42,2022-02-24 08:34:02,"️ Калиновка, Винницкая область. Горит военная часть, где расположены склады с боеприпасами.",23616,positive,0.6666526719927788,Ukraine24,0.018724150955677,0.9100181460380554,0.6853768229484558,-1,-1_россии_украины_украине_украина
43,2022-02-24 08:37:27,️ Мобильная связь в разных регионах Украины начала работать с перебоями . Интернет-связь пока работает получше.,23617,negative,-0.5034349262714386,Ukraine24,0.9665910601615906,0.0742216929793357,0.463156133890152,-1,-1_россии_украины_украине_украина
44,2022-02-24 08:44:46,"️Один человек убит, еще один ранен после обстрела в Броварах Киевской области , сообщил советник главы МВД Антон Геращенко.",23618,neutral,-0.3106242530047893,Ukraine24,0.3482552766799927,0.9717317223548888,0.0376310236752033,-1,-1_россии_украины_украине_украина
45,2022-02-24 08:48:38,️ С оккупированного украинского Крыма началось движение военной техники агрессора – Российской Федерации.,23619,neutral,-0.0967225208878517,Ukraine24,0.1453352272510528,0.9828535914421082,0.0486127063632011,-1,-1_россии_украины_украине_украина
46,2022-02-24 08:48:47,️ Самопровозглашенный президент  Беларуси Александр Лукашенко собирает совещание с военными.,23620,neutral,0.4280146714299917,Ukraine24,0.0207680109888315,0.9618313312530518,0.4487826824188232,7,7_беларуси_белоруссии_беларусь_белоруссия
47,2022-02-24 09:00:44,Президент Украины Владимир Зеленский обратился к народу Украины! Глава государства пообещал информировать нас каждый час.,23621,neutral,0.4652965245768428,Ukraine24,0.0138999344781041,0.970340371131897,0.4791964590549469,-1,-1_россии_украины_украине_украина
48,2022-02-24 09:06:06,"️Российская военная техника, в том числе бронированная, нарушила государственную границу в Черниговской, Сумской, Луганской, Харьковской областях.",23622,neutral,-0.3581520467996597,Ukraine24,0.4921338856220245,0.844916582107544,0.1339818388223648,-1,-1_россии_украины_украине_украина
49,2022-02-24 09:06:16,Заявление Главнокомандующего Вооруженными Силами Украины Залужного. Российские войска несут потери. Наши дают достойный отпор на границе.,23623,negative,-0.5304086580872536,Ukraine24,0.5731631517410278,0.9222049713134766,0.0427544936537742,14,14_потери_погибших_потерь_потерях
50,2022-02-24 09:10:39,"️ Наши потери. Информация от МВД Украины. Подольск в Одесской области: шесть пгибших, семь ранено, 19 пропавших безвести. ..Мариуполь в Донецкой области: один погибший, двое ранены...Кривой Рог в Днепропетровской области: три удары по складам 17-й танковой бригады. Разбомблен мост у реки Ингулец.",23624,negative,-0.9750645803287624,Ukraine24,0.984849214553833,0.6731977462768555,0.0097846342250704,-1,-1_россии_украины_украине_украина
51,2022-02-24 09:13:15,️ Атака с территории оккупированного Крыма!,23625,neutral,-0.3155883178114891,Ukraine24,0.4123145639896393,0.8945614695549011,0.0967262461781501,-1,-1_россии_украины_украине_украина
52,2022-02-24 09:16:36,"Министр обороны Резников: "" Украинская армия держит оборону и дает отпор российским войскам. Наши военные делают все, чтобы защитить вас и не дать агрессору шанса на прорыв "".",23626,negative,-0.6552315130829811,Ukraine24,0.6915190815925598,0.9041699767112732,0.0362875685095787,-1,-1_россии_украины_украине_украина
53,2022-02-24 09:20:22,️ МВД Украины сообщает о гибели пограничника в населенном пункте Преображенка в Херсонской области.,23627,negative,-0.5506893713027239,Ukraine24,0.5640259385108948,0.975075900554657,0.0133365672081708,-1,-1_россии_украины_украине_украина
54,2022-02-24 09:26:32,"Информация о захвате Счастья оккупантом – фейк. ВСУ и батальон полиции Луганск -1 держит оборону. Взорван мост через реку Северский Донец , чтобы вражеские танки никуда не прошли, сообщил советник главы МВД Антон Геращенко.",23628,negative,-0.9764260677620769,Ukraine24,0.98249614238739,0.7765982747077942,0.0060700746253132,-1,-1_россии_украины_украине_украина
55,2022-02-24 09:28:37,"По пригороду Харькова  был нанесён удар неуправляемыми ракетами Смерчь , сообщил советник главы МВД Украины Антон Геращенко...Видео последствий прихода ""русского мира"" в Украину.",23629,negative,-0.5397981815040112,Ukraine24,0.5539063215255737,0.9756154417991638,0.0141081400215625,-1,-1_россии_украины_украине_украина
56,2022-02-24 09:28:56,️ Украина просит Турцию закрыть для России проливы Босфор и Дарданеллы.,23630,neutral,-0.0476362667977809,Ukraine24,0.0883699283003807,0.991412878036499,0.0407336615025997,30,30_турции_турция_турецкого_путиным
57,2022-02-24 09:30:00,В Германии заявили: после военной операции России Берлин будет покупать газ и уголь в других странах.,23631,neutral,-0.293090084567666,Ukraine24,0.3232510089874267,0.9761634469032288,0.0301609244197607,-1,-1_россии_украины_украине_украина
58,2022-02-24 09:35:35,"️Глухов, Сумская область. Доставлены первые шесть тяжелораненных военных ВСУ. Нужна кровь! Доноров ждут в бывшей детсткой поликлинике.",23632,negative,-0.8397100325673819,Ukraine24,0.8622371554374695,0.8600735068321228,0.0225271228700876,-1,-1_россии_украины_украине_украина
59,2022-02-24 09:37:04,️ Город Счастье отбито нашими! Уничтожена вражеская техника и около 50 убитых врагов.,23633,negative,-0.9334477242082356,Ukraine24,0.960561215877533,0.6389880180358887,0.0271134916692972,-1,-1_россии_украины_украине_украина
60,2022-02-24 09:40:22,"️ МИД Украины на связи : ""Украина сражается. Путин напал, но никто не разбежался"". ..Дмитрий Кулеба просит помощи в украинцев за границей.",23634,negative,-0.7237142575904727,Ukraine24,0.7343114614486694,0.963245928287506,0.0105972038581967,-1,-1_россии_украины_украине_украина
61,2022-02-24 09:44:38,"️Украинцам нужно понять, что ВСУ дают активный отпор российским войскам, и этот отпор будет нарастать , заявил на брифинге советник главы ОП Михаил Подоляк.",23635,negative,-0.6990330219268799,Ukraine24,0.7167184352874756,0.9452136754989624,0.0176854133605957,-1,-1_россии_украины_украине_украина
62,2022-02-24 09:50:18,"️ Военно-политическое руководство сохраняет спокойствие и уверенно управляет войсками , заявил на брифинге Алексей Арестович.",23636,neutral,-0.0843085721135139,Ukraine24,0.1469159424304962,0.9800501465797424,0.0626073703169822,-1,-1_россии_украины_украине_украина
63,2022-02-24 09:50:28,"️ ЕС введет санкции против стратегических секторов экономики РФ, блокируя доступ к ключевым технологиям и рынкам , заявили в Еврокомиссии.",23637,negative,-0.4854115918278694,Ukraine24,0.5074543952941895,0.9686428904533386,0.02204280346632,53,53_санкций_санкции_евросоюз_евросоюза
64,2022-02-24 09:51:47,"Минобороны Украины: Все, кто умеет держать в руках оружие - приходите в терроборону и к ВСУ.",23638,neutral,-0.4471389129757881,Ukraine24,0.473173439502716,0.9705219864845276,0.0260345265269279,-1,-1_россии_украины_украине_украина
65,2022-02-24 09:52:49,Христо Грозев из Bellingcat в эфире «Украина 24»: США и страны Европы могут начать кибератаки против систем связи России.,23639,negative,-0.9645208134315908,Ukraine24,0.9691592454910278,0.8821725845336914,0.004638432059437,67,67_хакеры_ddos_кибератак_хакеров
66,2022-02-24 09:55:32,"Местные власти будут идти на то, чтобы делать проезд в общественном транспорте бесплатным , заявил Подоляк",23640,neutral,0.1702561229467392,Ukraine24,0.0330546200275421,0.9814203381538392,0.2033107429742813,62,62_метро_поезда_станции_укрзализныця
67,2022-02-24 09:55:45,"Существенных перебоев с электроэнергией или мобильной связью пока нет , сообщил Подоляк.",23641,negative,-0.9315364435315132,Ukraine24,0.9725679755210876,0.4686988890171051,0.0410315319895744,-1,-1_россии_украины_украине_украина
68,2022-02-24 09:58:08,"ВСУ и президент работают в активном режиме. Логистика контропераций отработана , - заверил Подоляк и призвал сохранять спокойствие",23642,neutral,-0.1215144693851471,Ukraine24,0.3376217782497406,0.8566166758537292,0.2161073088645935,-1,-1_россии_украины_украине_украина
69,2022-02-24 09:58:13,"Войск РФ недостаточно для оккупации Украины. Враг рассчитывает на панику, заявил спикер президента Сергей Никифоров.",23643,negative,-0.5731305163353682,Ukraine24,0.5857163071632385,0.9719833731651306,0.0125857908278703,-1,-1_россии_украины_украине_украина
70,2022-02-24 10:03:02,️Администрация президента Турции Эрдогана рассматривает специальную операцию ВС РФ против Украины как военное вмешательство,23644,neutral,0.052268236875534,Ukraine24,0.055604413151741,0.9849331974983216,0.107872650027275,-1,-1_россии_украины_украине_украина
71,2022-02-24 10:09:06,"️Бригады и батальоны Сил Территориальной обороны разворачиваются в штаты военного времени, сообщил командующих Силами Теробороны",23645,neutral,-0.1138396393507719,Ukraine24,0.1438876688480377,0.990646243095398,0.0300480294972658,-1,-1_россии_украины_украине_украина
72,2022-02-24 10:16:44,"️ Национальная полиция Украины будет выдавать оружие ветеренам органов внутренних дел, – указ.",23646,neutral,-0.3406350910663605,Ukraine24,0.4285247325897217,0.909820318222046,0.0878896415233612,-1,-1_россии_украины_украине_украина
73,2022-02-24 10:19:55,️ МВД: пограничники ведут бои с оккупантом! В районе населенного пункта Копани и Иваново Херсонской области наши держат оборону...В районе Скадовска комендатуру быстрого реагирования обстреливают вертолеты врага...На данный момент известно о трех погибших пограничниках. Есть раненные.,23647,negative,-0.7269464209675789,Ukraine24,0.7493743896484375,0.932731032371521,0.0224279686808586,73,73_враг_противник_донецком_оккупанты
74,2022-02-24 10:21:01,"Нацбанк ограничил снятие наличных в пределах 100 тысяч гривен в день, однако безналичные операции не ограничиваются .",23648,negative,-0.4859651774168014,Ukraine24,0.615383505821228,0.7727140784263611,0.1294183284044265,-1,-1_россии_украины_украине_украина
75,2022-02-24 10:21:47,️ Литва и Молдова вводят чрезвычайное положение.,23649,negative,-0.5674095805734396,Ukraine24,0.5944188833236694,0.943384051322937,0.0270093027502298,-1,-1_россии_украины_украине_украина
76,2022-02-24 10:23:42,"Пограничники сообщают об атаке вертолета со стороны Беларуси, силовики держат оборону",23650,negative,-0.8649348467588425,Ukraine24,0.8816688060760498,0.8715418577194214,0.0167339593172073,7,7_беларуси_белоруссии_беларусь_белоруссия
77,2022-02-24 10:23:49,"Под Краматорском уничтожен вражеский военный самолет РФ. Уже шестой по счету, – Сухопутные войска ВС Украины.",23651,negative,-0.6296484982594848,Ukraine24,0.6451582908630371,0.962717056274414,0.0155097926035523,-1,-1_россии_украины_украине_украина
78,2022-02-24 10:27:20,"️ Озвучены правила для всех, кто принял решение эвакуироваться из Киева.  Главное – без паники. И внимательно на дороге – ДТП без потерпевших останутся без внимания полиции. Сейчас другие приоритеты.",23652,neutral,0.3928121253848076,Ukraine24,0.1066802516579628,0.8579838275909424,0.4994923770427704,-1,-1_россии_украины_украине_украина
79,2022-02-24 10:29:42,️ Эвакуация в Умани! В центральную часть города попал российский снаряд. Один погибший.,23653,negative,-0.8617973532527685,Ukraine24,0.8895384073257446,0.8075390458106995,0.0277410540729761,-1,-1_россии_украины_украине_украина
80,2022-02-24 10:36:31,"Самоназванный президент Беларуси Лукашенко, позволивший боевые действия у себя на границе, заявил: белорусские войска якобы не принимают участия в войне против Украины...При этом на границе вовсю ездят танки и ведутся боевые действия, согласно сообщениям ГСЧС...Но никто уже беларусскому диктатору не поверит. Всех причастных к вторжению в Украину не забудем.",23654,negative,-0.9208736140280962,Ukraine24,0.9442958831787108,0.7376440763473511,0.0234222691506147,7,7_беларуси_белоруссии_беларусь_белоруссия
81,2022-02-24 10:42:50,"️ Очереди на КПП ""Ужгород"" на границе Украины со Словакией.",23655,negative,-0.9618678707629442,Ukraine24,0.9687174558639526,0.8235357999801636,0.0068495851010084,-1,-1_россии_украины_украине_украина
82,2022-02-24 10:43:01,️ Минус четыре вражеских танка армии РФ под Харькова. Наши держат оборону!,23656,negative,-0.6220753192901611,Ukraine24,0.7516801953315735,0.6684750914573669,0.1296048760414123,121,121_конашенкова_минобороны_обороны_рф
83,2022-02-24 10:45:19,️ К острову Змеиный подошли две нераспознанные цели. Оккупанты с угрозами требуют от военнослужащих Измаильского пограничного отряда сдаться. Агрессор использовал международный канал связи по безопасности судоходства. Пограничники заняли оборону,23657,negative,-0.8793815309181809,Ukraine24,0.8918312191963196,0.8949288129806519,0.0124496882781386,-1,-1_россии_украины_украине_украина
84,2022-02-24 10:49:37,️ Горит воинская часть в Одессе на ул. Химическая.,23658,neutral,0.0601837709546089,Ukraine24,0.0991288796067237,0.95844829082489,0.1593126505613327,-1,-1_россии_украины_украине_украина
85,2022-02-24 10:54:08,"️ Еще фото уничтоженных врагов, которые ""заблудились"" в Украине по приказу Путина. Давайте распространим эти снимки гражданам России?! Покажем им, чем закончится военная авантюра Кремля.",23659,negative,-0.8960078451782465,Ukraine24,0.9147703647613524,0.8331992030143738,0.018762519583106,-1,-1_россии_украины_украине_украина
86,2022-02-24 10:55:49,"️ Армия РФ стреляет по гражданским объектам  в Украине! Чонгар, разрушенный жилой дом.",23660,positive,0.7022405713796616,Ukraine24,0.0164700299501419,0.9133734107017516,0.7187106013298035,-1,-1_россии_украины_украине_украина
87,2022-02-24 11:01:33,"Члены НАТО Польша, Эстония, Латвия и Литва на фоне вторжения в Украину инициировали консультации по статье  4 Альянса из-за угрозе безопасности союзников . Об этом сообщает CNN .",23661,negative,-0.7981453966349363,Ukraine24,0.8159716725349426,0.9240718483924866,0.0178262759000062,33,33_альянса_альянс_стран_украине
88,2022-02-24 11:04:20,"️ МВД: Главная задача врага Украины – паника и вывести из строя некоторые военные объекты и объекты критической инфраструктуры. Также российская армия атаковала объекты не на границе, а в городах Украины. В частности обстреляли воинскую ччасть Нацгвардии в Киевской области. Вероятно, с ракетного вооружения.",23662,neutral,-0.1016680300235748,Ukraine24,0.3617053925991058,0.8264702558517456,0.260037362575531,-1,-1_россии_украины_украине_украина
89,2022-02-24 11:07:14,"Мэр Львова Андрей Садовый предупредил:  л юди в красной повязке и военной камуфляжной форме, вероятно, диверсанты вражеской армии РФ .",23663,neutral,-0.1318575739860534,Ukraine24,0.31000816822052,0.8935713171958923,0.1781505942344665,121,121_конашенкова_минобороны_обороны_рф
90,2022-02-24 11:17:32,"️Президент Литвы заявил, что предложит дать Украине статус кандидата на вступление в ЕС , пишет Bloomberg.",23664,neutral,-0.1020052619278431,Ukraine24,0.1333947479724884,0.9901018142700196,0.0313894860446453,13,13_евросоюз_еврокомиссии_украины_еврокомиссия
91,2022-02-24 11:20:22,"Две важные новости от МВД Украины! Просьба ко всем гражданским лицам не выходить на улицу в форменной или тактической одежде...О всех подозрительных людях на улице сообщать по телефону на 102. Особенно, если человек имеет элементы красного цвета на одежде.",23665,neutral,-0.1905910223722458,Ukraine24,0.3528824746608734,0.8788087368011475,0.1622914522886276,133,133_мэр_возвращаться_киев_город
92,2022-02-24 11:27:22,"️ В Чугуеве погиб ребенок после взрывов, устроенными вражеской армией РФ, – ГСЧС.",23666,neutral,-0.1864189654588699,Ukraine24,0.371528685092926,0.8535798192024231,0.1851097196340561,37,37_детей_погибли_ребенка_донецкой
93,2022-02-24 11:29:11,"️ Зеленский : ВСУ ведут тяжелые бои, враг понес серьезные потери",23667,neutral,-0.2357929944992065,Ukraine24,0.3699562847614288,0.8821364641189575,0.1341632902622223,-1,-1_россии_украины_украине_украина
94,2022-02-24 11:29:18,️ Зеленский : мы уже выдаем оружие и будем выдавать для защиты нашей земли,23668,neutral,-0.3149006739258766,Ukraine24,0.3537597358226776,0.9661372303962708,0.0388590618968009,-1,-1_россии_украины_украине_украина
95,2022-02-24 11:31:36,"️ Зеленский призвал всех, у кого есть боевой опыт, встать на защиту своей земли",23669,neutral,0.0120334923267364,Ukraine24,0.1839188933372497,0.9214874505996704,0.1959523856639862,-1,-1_россии_украины_украине_украина
96,2022-02-24 11:31:42,️ Зеленский : мы разорвали дипломатические отношения с Россией,23670,neutral,-0.2524755522608757,Ukraine24,0.3286897838115692,0.9400011897087096,0.0762142315506935,-1,-1_россии_украины_украине_украина
